event_id,media_id,image_policy,relative_path,file_present,frame_order,source_frame_index,sha256,source_export_sha256,licence,licence_url,redistribution_decision
WBGBIF2026_E0116,WBGBIF2026_E0116_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0116_F01_cropped.jpg,true,1,1,64d82fde78dbdb88c4699afc3424bde5dce8f39335591821364512de94128569,64d82fde78dbdb88c4699afc3424bde5dce8f39335591821364512de94128569,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0117,WBGBIF2026_E0117_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0117_F00_cropped.jpg,true,0,0,719207abe91316893265bb3c6d4054c60d70f31b53e5b4e3f6802956f8942ec5,719207abe91316893265bb3c6d4054c60d70f31b53e5b4e3f6802956f8942ec5,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0117,WBGBIF2026_E0117_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0117_F01_cropped.jpg,true,1,1,da8bc7589770fb5c44db73268a5a10d9315af8aace2028bd1dca9d39dd836e09,da8bc7589770fb5c44db73268a5a10d9315af8aace2028bd1dca9d39dd836e09,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0118,WBGBIF2026_E0118_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0118_F00_cropped.jpg,true,0,0,803bd0d48cc85a7664cbaa7c2f312c1495063e50e5106e2a843bc674c51c2307,803bd0d48cc85a7664cbaa7c2f312c1495063e50e5106e2a843bc674c51c2307,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0118,WBGBIF2026_E0118_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0118_F01_cropped.jpg,true,1,1,5593eee49a894b5fdb4e214df83ee5a62b8aab90171e30588efbe2c3eeb917ff,5593eee49a894b5fdb4e214df83ee5a62b8aab90171e30588efbe2c3eeb917ff,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0119,WBGBIF2026_E0119_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0119_F00_cropped.jpg,true,0,0,85e87db28cd9dd13c75cfd179633a58934c0ee91eb2237a0244601cc00264da7,85e87db28cd9dd13c75cfd179633a58934c0ee91eb2237a0244601cc00264da7,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0119,WBGBIF2026_E0119_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0119_F01_cropped.jpg,true,1,1,555fbbe339dc09fdbe85be6f8849873fb332cc6bc00fab79c3c91549f58a0189,555fbbe339dc09fdbe85be6f8849873fb332cc6bc00fab79c3c91549f58a0189,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0120,WBGBIF2026_E0120_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0120_F00_cropped.jpg,true,0,0,1088ce0b37d7461b2a2f29dbed4f46f2f8554a32d57f0480b4f43aebe9fa5170,1088ce0b37d7461b2a2f29dbed4f46f2f8554a32d57f0480b4f43aebe9fa5170,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0120,WBGBIF2026_E0120_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0120_F01_cropped.jpg,true,1,1,9d90867330462e33e8c7b0c1cabbdc73f0857e331592a282b0a880a985f8bb26,9d90867330462e33e8c7b0c1cabbdc73f0857e331592a282b0a880a985f8bb26,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0127,WBGBIF2026_E0127_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0127_F00_cropped.jpg,true,0,0,2dfb787247f45f3a182f4bd92e6550742ad8e37f8e0227018859817d680f85d4,2dfb787247f45f3a182f4bd92e6550742ad8e37f8e0227018859817d680f85d4,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0127,WBGBIF2026_E0127_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0127_F01_cropped.jpg,true,1,1,64413c81c69060cad4145c8a7118925e96dfbe445555e368dc257f6e9d29fcb4,64413c81c69060cad4145c8a7118925e96dfbe445555e368dc257f6e9d29fcb4,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0128,WBGBIF2026_E0128_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0128_F00_cropped.jpg,true,0,0,e144f0d084810cc2336dff3c45f46bfcb6c43ec4a953171b332e09ee15942ed3,e144f0d084810cc2336dff3c45f46bfcb6c43ec4a953171b332e09ee15942ed3,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0128,WBGBIF2026_E0128_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0128_F01_cropped.jpg,true,1,1,2762f9419a631f2422b8adbf9d3ff3d7c548561c57901e5d31eb24cf9152db6c,2762f9419a631f2422b8adbf9d3ff3d7c548561c57901e5d31eb24cf9152db6c,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0129,WBGBIF2026_E0129_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0129_F00_cropped.jpg,true,0,0,a07f7d99e80938f083851ae9d1a01631b8d1bec3b63ccb1c9f836462a7b24c90,a07f7d99e80938f083851ae9d1a01631b8d1bec3b63ccb1c9f836462a7b24c90,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0129,WBGBIF2026_E0129_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0129_F01_cropped.jpg,true,1,1,47fe71351a7f6ca24b5196fa70e446c3c2c73cfd6572dc66241cff332ebde020,47fe71351a7f6ca24b5196fa70e446c3c2c73cfd6572dc66241cff332ebde020,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0130,WBGBIF2026_E0130_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0130_F00_cropped.jpg,true,0,0,1a14198ba33e867c481d2d2eb2e87e5f05aaf8537742cb523130cb108903c855,1a14198ba33e867c481d2d2eb2e87e5f05aaf8537742cb523130cb108903c855,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0130,WBGBIF2026_E0130_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0130_F01_cropped.jpg,true,1,1,dd52a52feca93770bfce3da2a57f092eb8e1d6a8028924840c7135191bff5c04,dd52a52feca93770bfce3da2a57f092eb8e1d6a8028924840c7135191bff5c04,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0131,WBGBIF2026_E0131_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0131_F00_cropped.jpg,true,0,0,b9040c331a0679d365aa065f2ac73baaca8fe3187f6de65354d4a1c60c9035f7,b9040c331a0679d365aa065f2ac73baaca8fe3187f6de65354d4a1c60c9035f7,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0131,WBGBIF2026_E0131_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0131_F01_cropped.jpg,true,1,1,66eb3b570808df15a544738624e292b42d49b3e4a8b524f1940c92420737e416,66eb3b570808df15a544738624e292b42d49b3e4a8b524f1940c92420737e416,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0132,WBGBIF2026_E0132_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0132_F00_cropped.jpg,true,0,0,bcdd45ca25f4350b156f2f008fcdad367bafec08f35899a4e2b13ba92bf5c5bc,bcdd45ca25f4350b156f2f008fcdad367bafec08f35899a4e2b13ba92bf5c5bc,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0132,WBGBIF2026_E0132_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0132_F01_cropped.jpg,true,1,1,8702c7a3a71e0323c55ec5db9fcad28beed81bf9b98f76c82a2591a12304bc21,8702c7a3a71e0323c55ec5db9fcad28beed81bf9b98f76c82a2591a12304bc21,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0132,WBGBIF2026_E0132_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0132_F02_cropped.jpg,true,2,2,2ec40acc68e3dcef96e542d32263e48614c6c2fcf63c6ab1e1b848840f1a94bb,2ec40acc68e3dcef96e542d32263e48614c6c2fcf63c6ab1e1b848840f1a94bb,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0132,WBGBIF2026_E0132_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0132_F03_cropped.jpg,true,3,3,ca1507209ffc1af25c123a0ba4ea63086716344b899ca905f0fa8d7889f527bf,ca1507209ffc1af25c123a0ba4ea63086716344b899ca905f0fa8d7889f527bf,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0132,WBGBIF2026_E0132_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0132_F04_cropped.jpg,true,4,4,116fbf077884e2e6ad0332c9c834500a215672a90f79d2975c01e94b83093277,116fbf077884e2e6ad0332c9c834500a215672a90f79d2975c01e94b83093277,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0136,WBGBIF2026_E0136_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0136_F00_cropped.jpg,true,0,0,c4888e541ebfb69fc4264376c36a8b2226fb571ebf61296b7f78b026a2ee549d,c4888e541ebfb69fc4264376c36a8b2226fb571ebf61296b7f78b026a2ee549d,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0136,WBGBIF2026_E0136_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0136_F01_cropped.jpg,true,1,1,3f8722f48eccb7f035614f50344c6a069653a90892d9fe450d06f5a4a0cd5330,3f8722f48eccb7f035614f50344c6a069653a90892d9fe450d06f5a4a0cd5330,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0136,WBGBIF2026_E0136_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0136_F02_cropped.jpg,true,2,2,a308371f76c3b56e3a059361cdbb8a022303b6e06b458703159cfc0b407d6999,a308371f76c3b56e3a059361cdbb8a022303b6e06b458703159cfc0b407d6999,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0136,WBGBIF2026_E0136_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0136_F03_cropped.jpg,true,3,3,a3b075cfabb155f98c8803580e9aeab86d41b183c261eaaf495c1b691239dbb4,a3b075cfabb155f98c8803580e9aeab86d41b183c261eaaf495c1b691239dbb4,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0136,WBGBIF2026_E0136_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0136_F04_cropped.jpg,true,4,4,66ecccd8f4cd38413643da20a294c070ed3216c059fa0d102595e7ef4b0f22d2,66ecccd8f4cd38413643da20a294c070ed3216c059fa0d102595e7ef4b0f22d2,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0137,WBGBIF2026_E0137_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0137_F00_cropped.jpg,true,0,0,d59a396d3280d684788a4bb0d0979d0290312683541e712bc6ca736a4c15c4c9,d59a396d3280d684788a4bb0d0979d0290312683541e712bc6ca736a4c15c4c9,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0137,WBGBIF2026_E0137_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0137_F01_cropped.jpg,true,1,1,6ea0af85c13d51c7fdf9d6f526a23d551c46d8bdfb65e047b3b8c7c164254868,6ea0af85c13d51c7fdf9d6f526a23d551c46d8bdfb65e047b3b8c7c164254868,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0137,WBGBIF2026_E0137_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0137_F02_cropped.jpg,true,2,2,a70cd080bfa251fa6c5eaec64357d757a730338f2129192093da8436d0279e1d,a70cd080bfa251fa6c5eaec64357d757a730338f2129192093da8436d0279e1d,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0137,WBGBIF2026_E0137_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0137_F03_cropped.jpg,true,3,3,be871edc7be82f7119837c0f8031c9b73eef04d80f31799e234663d3c61b9eeb,be871edc7be82f7119837c0f8031c9b73eef04d80f31799e234663d3c61b9eeb,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0137,WBGBIF2026_E0137_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0137_F04_cropped.jpg,true,4,4,a4613319f0f2fca29e0e2f6a9542b8d862da62d839e5d033441acefac1e8a0ce,a4613319f0f2fca29e0e2f6a9542b8d862da62d839e5d033441acefac1e8a0ce,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0138,WBGBIF2026_E0138_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0138_F00_cropped.jpg,true,0,0,ccc4aced4e69232a13bf57b1ec75e6f5baed6660eb287b5482bc4752ec74dd3b,ccc4aced4e69232a13bf57b1ec75e6f5baed6660eb287b5482bc4752ec74dd3b,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0138,WBGBIF2026_E0138_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0138_F01_cropped.jpg,true,1,1,e5de3c232c10ced1d3bc52dc3a81475c180ab074da8abdead4f617474803eddd,e5de3c232c10ced1d3bc52dc3a81475c180ab074da8abdead4f617474803eddd,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0138,WBGBIF2026_E0138_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0138_F02_cropped.jpg,true,2,2,89e53df4964a1db2d24a9ec88e309f686ac063004a01dda83fc6158c1c6b1a0e,89e53df4964a1db2d24a9ec88e309f686ac063004a01dda83fc6158c1c6b1a0e,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0138,WBGBIF2026_E0138_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0138_F03_cropped.jpg,true,3,3,e255647b9d63a0686de57e10657537a9ea0cd5d122b04baf2f90d581845b7d7d,e255647b9d63a0686de57e10657537a9ea0cd5d122b04baf2f90d581845b7d7d,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0138,WBGBIF2026_E0138_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0138_F04_cropped.jpg,true,4,4,3d4524170bfc6d8cc88dfdead6b18fd06db15aa127a89534ec6b78293d210b38,3d4524170bfc6d8cc88dfdead6b18fd06db15aa127a89534ec6b78293d210b38,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0139,WBGBIF2026_E0139_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0139_F00_cropped.jpg,true,0,0,8be673e2b3d19ebf9d588d54a559c22937a467a9fc5a99d9b05bf83a40dc395f,8be673e2b3d19ebf9d588d54a559c22937a467a9fc5a99d9b05bf83a40dc395f,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0139,WBGBIF2026_E0139_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0139_F01_cropped.jpg,true,1,1,1e5a855f12a5d8c57b93a7f3d61d6aaedf597d04379a0b754a226486ed267355,1e5a855f12a5d8c57b93a7f3d61d6aaedf597d04379a0b754a226486ed267355,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0139,WBGBIF2026_E0139_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0139_F02_cropped.jpg,true,2,2,28e17d51c284785afa60d4760ca03633615b3f28bcf48092206549d4063930c6,28e17d51c284785afa60d4760ca03633615b3f28bcf48092206549d4063930c6,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0139,WBGBIF2026_E0139_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0139_F03_cropped.jpg,true,3,3,a81a89661b15dd841159b16a76ae9f42cd75e618cd6c1b7d2a62858b7403bd38,a81a89661b15dd841159b16a76ae9f42cd75e618cd6c1b7d2a62858b7403bd38,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0139,WBGBIF2026_E0139_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0139_F04_cropped.jpg,true,4,4,1a03c1fb9cf524a11970a74c11347b7de5c9023858d6b792f3f6ac4b7f01501c,1a03c1fb9cf524a11970a74c11347b7de5c9023858d6b792f3f6ac4b7f01501c,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0140,WBGBIF2026_E0140_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0140_F00_cropped.jpg,true,0,0,53afa375ce4bb465bd4bd0f5551a4bb960035e8fc16b2371e6552f30c9afe022,53afa375ce4bb465bd4bd0f5551a4bb960035e8fc16b2371e6552f30c9afe022,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0140,WBGBIF2026_E0140_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0140_F01_cropped.jpg,true,1,1,de3d4db69fef41dbd0ae30f853b6079f6f982220039f653af3680cbaa5931be4,de3d4db69fef41dbd0ae30f853b6079f6f982220039f653af3680cbaa5931be4,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0140,WBGBIF2026_E0140_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0140_F02_cropped.jpg,true,2,2,7f3cea037c43483b67a62ba1f48a33f5988c675b4b51752989a42f56d56a4c78,7f3cea037c43483b67a62ba1f48a33f5988c675b4b51752989a42f56d56a4c78,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0140,WBGBIF2026_E0140_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0140_F03_cropped.jpg,true,3,3,31c4846a5a8b91361027fa92b5b0d57ae90d492c80f5d66b354ba01c2262bc58,31c4846a5a8b91361027fa92b5b0d57ae90d492c80f5d66b354ba01c2262bc58,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0140,WBGBIF2026_E0140_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0140_F04_cropped.jpg,true,4,4,767fa6957f4d8588a430c627826e85ba95a3e1b082e65e438e57d75d02448dcf,767fa6957f4d8588a430c627826e85ba95a3e1b082e65e438e57d75d02448dcf,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0141,WBGBIF2026_E0141_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0141_F00_cropped.jpg,true,0,0,bf3a08c95bd31566d1e3fd8c9ed5d54d8b9c93ff5475d07dd4b76be877db3409,bf3a08c95bd31566d1e3fd8c9ed5d54d8b9c93ff5475d07dd4b76be877db3409,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0141,WBGBIF2026_E0141_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0141_F01_cropped.jpg,true,1,1,7ad871cf69a83a06e38cd580951ce580ce683ba27c48b6bcc2218681b3dfa0e0,7ad871cf69a83a06e38cd580951ce580ce683ba27c48b6bcc2218681b3dfa0e0,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0141,WBGBIF2026_E0141_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0141_F02_cropped.jpg,true,2,2,cc1c269ff693b6aa50beac372d246b8d5388603bf5f57b525d1df514ebe1a22b,cc1c269ff693b6aa50beac372d246b8d5388603bf5f57b525d1df514ebe1a22b,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0141,WBGBIF2026_E0141_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0141_F03_cropped.jpg,true,3,3,a32fb10fe2fc3658667aa979a8d61fd351cb933c1e7bff42c07e2b18b7b1fcc4,a32fb10fe2fc3658667aa979a8d61fd351cb933c1e7bff42c07e2b18b7b1fcc4,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0141,WBGBIF2026_E0141_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0141_F04_cropped.jpg,true,4,4,30f58bb1ff5ed6494e0ec330c3b8c2407755f684bcea0b554935d123a115b755,30f58bb1ff5ed6494e0ec330c3b8c2407755f684bcea0b554935d123a115b755,CC-BY-4.0,http://creativecommons.org/licenses/by/4.0/legalcode,redistribute_derivative_with_attribution_rights_review_passed
WBGBIF2026_E0142,WBGBIF2026_E0142_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0142_F00_cropped.jpg,true,0,0,5b0675e23d4898d77678de744c75adde92d8492b0663f7d271815fd726c83b7a,5b0675e23d4898d77678de744c75adde92d8492b0663f7d271815fd726c83b7a,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0142,WBGBIF2026_E0142_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0142_F01_cropped.jpg,true,1,1,6b6d80da6e45d8196b8ee9d764bde89bb59bdc3624997f4d70bf093ed1e641d2,6b6d80da6e45d8196b8ee9d764bde89bb59bdc3624997f4d70bf093ed1e641d2,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0142,WBGBIF2026_E0142_F02_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0142_F02_cropped.jpg,true,2,2,12f2948927911307ac9212f434836467ce9f7c07b65b7b4b3cc8a5df2d891145,12f2948927911307ac9212f434836467ce9f7c07b65b7b4b3cc8a5df2d891145,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0142,WBGBIF2026_E0142_F03_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0142_F03_cropped.jpg,true,3,3,7917d3381110f1b1184d8a14530a8c094b4c06ee69bafc4b7bf1d6d85952cb85,7917d3381110f1b1184d8a14530a8c094b4c06ee69bafc4b7bf1d6d85952cb85,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0142,WBGBIF2026_E0142_F04_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0142_F04_cropped.jpg,true,4,4,924468ea9109c66912cb1240b1128b410106b0a421e0751120073a369f084e55,924468ea9109c66912cb1240b1128b410106b0a421e0751120073a369f084e55,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0143,WBGBIF2026_E0143_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0143_F00_cropped.jpg,true,0,0,a2b2a4195e094b51b3b1250a5c89be253fd63a8307c5a0522304e4040d4ac844,a2b2a4195e094b51b3b1250a5c89be253fd63a8307c5a0522304e4040d4ac844,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0143,WBGBIF2026_E0143_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0143_F01_cropped.jpg,true,1,1,fe97011ea93ba5dd40b7cd0119e6f69243476a231a8d38f39fe5601d1daed64c,fe97011ea93ba5dd40b7cd0119e6f69243476a231a8d38f39fe5601d1daed64c,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0144,WBGBIF2026_E0144_F00_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0144_F00_cropped.jpg,true,0,0,74b0d916bdba58ed9f9e2d999e1a9d1601c2e45e544ab5bcb2d415deec613ea1,74b0d916bdba58ed9f9e2d999e1a9d1601c2e45e544ab5bcb2d415deec613ea1,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
WBGBIF2026_E0144,WBGBIF2026_E0144_F01_cropped,cropped,model_inputs/images_cropped/WBGBIF2026_E0144_F01_cropped.jpg,true,1,1,31044de4516edd6610c6ec5e81b940353113eaa4a13b8901da788b343cc0ad36,31044de4516edd6610c6ec5e81b940353113eaa4a13b8901da788b343cc0ad36,CC0-1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,redistribute_derivative_rights_review_passed
